OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
42613,2019,CA,CDF,NEU,DOUGLAS,19994,2019/08/18 00:00:00+00,2019/08/18 00:00:00+00,2,,22,22.343132,1,1,,2264.769773,-151340.1115
42614,2019,CA,CDF,NEU,HAMMONTON,16632,2019/07/13 00:00:00+00,2019/07/13 00:00:00+00,14,,,9.3459959,1,1,,2350.21127,-63009.84255
42615,2019,CA,CDF,NEU,WEST BUTTE,13326,2019/06/08 00:00:00+00,2019/06/10 00:00:00+00,14,,800,647.99426,2,1,,15583.48833,-4379828.753
42616,2019,CA,CDF,MMU,GAINES,17127,2019/08/16 00:00:00+00,2019/08/20 00:00:00+00,14,,1300,979.45959,1,1,,16191.21867,-6317422.034
42617,2019,CA,CDF,MMU,BRICEBURG,21257,2019/10/06 00:00:00+00,2019/10/20 00:00:00+00,10,IR Heat Perimeter with some corrections from GPS,5563,5508.3501,7,1,,32223.63465,-35579063.55
42618,2019,CA,CDF,MMU,HUNTER,17062,2019/08/15 00:00:00+00,2019/08/15 00:00:00+00,10,,433,428.09866,1,1,,8401.064973,-2760037.116
42619,2019,CA,CDF,MMU,CONVERSE,27020,2019/12/19 00:00:00+00,2019/12/19 00:00:00+00,5,,13,12.634579,1,1,,1586.609829,-81954.01056
42620,2019,CA,CDF,MEU,USAL,9124,2019/07/27 00:00:00+00,2020/01/27 00:00:00+00,9,,130,110.74078,1,1,,5874.255927,-760638.8832
42621,2019,CA,CDF,MEU,BURRIS,13345,2019/10/27 00:00:00+00,2020/01/28 00:00:00+00,9,,703,703.35571,7,1,,12881.27831,-4751970.421
42622,2019,CA,CDF,MEU,MOOSE,9819,2019/08/12 00:00:00+00,2019/08/12 00:00:00+00,2,,197,195.8783,1,1,,5949.407416,-1314641.662
42623,2019,CA,CDF,MEU,GRADE,8307,2017/07/16 00:00:00+00,2017/07/21 00:00:00+00,10,,900,890.51526,7,1,,12088.33701,-6026478.324
42624,2019,CA,CDF,SLU,BOULDER,7315,2019/06/05 00:00:00+00,2019/06/05 00:00:00+00,11,Bird into powerline,1075,1110.8431,6,1,,20338.27594,-6767755.261
42625,2019,CA,CCO,MRN,SPIRIT,2286,2019/08/27 00:00:00+00,2019/08/27 00:00:00+00,5,post-meditation personal paper burning,,15.828979,1,1,,2059.816556,-103401.1051
42626,2019,CA,USF,TNF,BORDER,30785,,,14,"from EGP REST Service, phone/ tablet c_meth",,11.514281,8,1,,1411.711457,-78802.0106
42627,2019,CA,USF,HTF,DIXON,30468,2019/07/08 00:00:00+00,,1,"from EGP REST Service, Phone/tablet C_method",30,8.9486761,1,2,,1237.255676,-59322.77409
42628,2019,CA,USF,SNF,FISH,669,2019/07/15 00:00:00+00,2019/07/19 00:00:00+00,2,Event Standard Perims,77,76.826515,7,1,,4350.332953,-491732.3561
42629,2019,CA,USF,SHF,JAKES,1204,2019/09/05 00:00:00+00,2019/11/30 00:00:00+00,1,,8.1,8.9210844,3,1,,2039.469141,-63377.60708
42630,2019,CA,USF,INF,KELTY,1465,,,14,Event Standard Perims,,4.613461,7,1,,950.652857,-29924.12961
42631,2019,CA,USF,TNF,SUNRISE 2,30367,2019/07/11 00:00:00+00,,14,"Pulled from EGP REST, mapped by Phone/ tablet",4.3,5.2593136,1,1,,1418.548332,-35816.97275
42632,2019,CA,USF,HTF,TAMARACK,30272,,,14,"chanley_nifc;from EGP REST, in July",,67.217476,1,1,,3070.190855,-444603.5078
42633,2019,CA,CCO,ORC,BLUE DIAMOND,19059616,0219/05/29 00:00:00+00,0219/05/29 00:00:00+00,16,,,2.2969403,1,1,,1125.79746,-13487.244
42634,2019,CA,CCO,ORC,BELLA COLLINA GOLF COURSE SCL ,19085271,2019/07/31 00:00:00+00,2019/07/31 00:00:00+00,14,,,3.7639601,1,1,,739.6586922,-21940.58199
42635,2019,CA,CCO,ORC,ORTEGA,19104452,2019/09/13 00:00:00+00,2019/09/15 00:00:00+00,14,,20,26.376413,2,1,,2583.379484,-154063.7324
42636,2019,CA,CCO,ORC,FOSSIL,19105388,2019/09/15 00:00:00+00,2019/09/16 00:00:00+00,14,,,15.845621,1,1,,1444.613371,-92787.3348
42637,2019,CA,CCO,ORC,BOMMER,19122560,2019/10/24 00:00:00+00,2019/10/24 00:00:00+00,10,,,1.3227324,1,1,,406.7926474,-7763.600016
42638,2019,CA,CCO,ORC,WILLIAMS,19127578,2019/11/03 00:00:00+00,2019/11/04 00:00:00+00,14,,,2.1477547,1,1,,511.7137878,-12599.68912
42639,2019,CA,CDF,SLU,TRACY,6361,2019/05/15 00:00:00+00,2019/05/15 00:00:00+00,11,Animal Striking Electrical Surge Arrestor,,4.4727287,1,1,,799.4939844,-27294.43911
42640,2019,CA,CDF,SLU,VALLEY,8735,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,14,under investigation,,2.085021,1,1,,522.4735137,-12702.86216
42641,2019,CA,CDF,SLU,SPRING,12355,2019/09/13 00:00:00+00,2019/09/13 00:00:00+00,14,,,3.0468535,6,1,,686.0349586,-18662.97905
42642,2019,CA,CDF,SLU,LOPEZ,1227,2019/09/21 00:00:00+00,2019/09/24 00:00:00+00,4,may have a Inc # of 12773,,205.19244,2,1,,10468.67859,-1247087.072
42643,2019,CA,CCO,LAC,TOPANGA 2,,2019/11/16 00:00:00+00,2019/11/16 00:00:00+00,,,,3.9629946,,1,,680.1955673,-23451.61942
42644,2019,CA,CDF,SLU,COTTONWOOD,5088,2019/04/18 00:00:00+00,2019/04/18 00:00:00+00,10,No structure damamge,,1.9085453,6,1,,468.9319156,-11759.83496
42645,2019,CA,CDF,SLU,HOLLOW,7458,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,Rock strike high wheel weed eater,,0.75897449,1,1,,364.3953497,-4662.273756
42646,2019,CA,CDF,SLU,ROCK,7478,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,14,Cause under P3428 investigation,,3.8041129,1,1,,734.3695136,-23438.6658
42647,2019,CA,CDF,SLU,CRESTVIEW,7406,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,Mowing,,15.536104,1,1,,1421.84849,-95622.32138
42648,2019,CA,CDF,SLU,EUREKA,74,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,,14,11.998467,6,1,,1237.081989,-73478.64249
42649,2019,CA,CDF,SLU,HELIOS,7412,2019/06/07 00:00:00+00,2019/06/07 00:00:00+00,2,"Electrical, possible damaged solar panels",,0.81298244,1,1,,312.6190415,-4959.593655
42650,2019,CA,CDF,SLU,BITTER,7568,2019/06/10 00:00:00+00,2019/06/10 00:00:00+00,10,,,73.931168,6,1,,5381.840602,-453390.2152
42651,2019,CA,CDF,SLU,MCMILLIAN,7684,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,2,Harrow Bed Striking a Rock,,1763.8206,1,1,,19800.67146,-10840202.48
42652,2019,CA,CDF,SLU,SADDLE BACK,7935,2019/06/17 00:00:00+00,2019/06/17 00:00:00+00,15,,,4.2865448,1,1,,831.5133903,-26373.29011
42653,2019,CA,CDF,SLU,BUENA,8487,2019/06/28 00:00:00+00,2019/06/28 00:00:00+00,8,,,1.6719379,6,1,,491.6628394,-10275.68502
42654,2019,CA,CDF,SLU,O'DONOVAN,8331,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,10,(Possible) Item dragging from moving vehicle.,,10.877374,1,1,,1858.939091,-66502.08267
42655,2019,CA,CDF,SLU,TOPAZ,8211,2019/06/23 00:00:00+00,2019/06/23 00:00:00+00,2,Electrical,,47.889503,1,1,,2348.383151,-292175.3729
42656,2019,CA,CDF,SLU,DOMINGUEZ,7770,2019/06/14 00:00:00+00,2019/06/14 00:00:00+00,14,Possible Spont. Combust of Planter (per P3428),,15.181743,1,1,,1693.446234,-92404.28299
42657,2019,CA,CDF,SLU,GLADE,9037,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,2,power tool cutting material ignited grass,,5.2180495,1,1,,1033.409848,-31776.97874
42658,2019,CA,CDF,SLU,GILLIS,8993,2019/07/08 00:00:00+00,2019/07/08 00:00:00+00,2,Accidental mowing,,977.14105,1,1,,14357.49336,-5998349.183
42659,2019,CA,CDF,SLU,BELMONT,7006,2019/05/29 00:00:00+00,2019/05/29 00:00:00+00,1,,,832.63605,6,1,,9799.501659,-5070249.031
42660,2019,CA,CDF,SLU,PLANT,11228,2019/08/21 00:00:00+00,2019/08/21 00:00:00+00,10,,,22.362335,1,1,,1650.861549,-137620.0812
42661,2019,CA,CDF,SLU,RANCH,11846,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,10,Smoldering Object (Vehicle),,4.6784368,1,1,,1088.946809,-28787.24102
42662,2019,CA,CDF,SLU,TRACY,6901,2019/05/27 00:00:00+00,2019/05/27 00:00:00+00,2,Electrical Power,,38.426105,6,1,,1962.123312,-234426.731
42663,2019,CA,CDF,SLU,THOMPSON,99803,2019/07/24 00:00:00+00,2019/07/24 00:00:00+00,4,Cooking fire of a homeless person,,89.01712,1,1,,4075.853292,-537975.189
42664,2019,CA,CDF,SLU,BELMONT,13026,2019/09/26 00:00:00+00,2019/09/26 00:00:00+00,2,Accidental machinery spark,,5.9116673,6,1,,802.4864968,-35996.00225
42665,2019,CA,CDF,SLU,BELMONT,14775,2019/10/31 00:00:00+00,2019/10/31 00:00:00+00,2,Accidental machinery spark,,0.31363985,1,1,,179.4608244,-1909.63261
42666,2019,CA,BLM,CND,PINENUT,1410,2019/07/23 00:00:00+00,2019/07/24 00:00:00+00,1,,12.4,12.44425,1,1,,1453.774999,-82360.08273
42667,2019,CA,BLM,NOD,W-1 MCDONALD,4382,2019/08/08 00:00:00+00,2019/08/12 00:00:00+00,1,,1020,1020.3251,7,1,,23270.52886,-7250457.404
42668,2019,CA,BLM,NOD,COPPER,5168,2019/09/09 00:00:00+00,2019/09/12 00:00:00+00,1,,20.2,20.231287,1,1,,2425.042433,-144188.1463
42669,2019,CA,BLM,CDD,92ND,9831,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,14,,34.4,30.286385,1,1,,3894.144366,-180888.5308
42670,2019,CA,BLM,CDD,DALE,9277,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,10,,14,14.699578,1,1,,1788.617484,-88212.08666
42671,2019,CA,BLM,CDD,DUNHAM,4479,2019/03/13 00:00:00+00,2019/03/16 00:00:00+00,14,,47,30.286394,1,1,,3697.004187,-174945.3061
42672,2019,CA,BLM,CDD,TRAM,13416,2019/08/22 00:00:00+00,2019/08/25 00:00:00+00,14,,22,22.700142,1,1,,2034.170446,-133558.9198
42673,2019,CA,BLM,CND,SODA,902,2019/06/08 00:00:00+00,2019/06/11 00:00:00+00,14,CALFIRE  Inc # 07474,18.7,18.745783,1,1,,1789.882321,-114045.9195
42674,2019,CA,BLM,CDD,18,12412,2019/07/31 00:00:00+00,2019/08/01 00:00:00+00,4,,13.5,16.13497,1,1,,2561.647365,-96301.55129
42675,2019,CA,BLM,NOD,HORSE,5819,2019/10/13 00:00:00+00,2019/10/16 00:00:00+00,1,,54.7,54.572514,2,1,,4713.977493,-381618.0403
42676,2019,CA,BLM,NOD,HORSE,4779,2019/08/24 00:00:00+00,2019/08/26 00:00:00+00,1,,130,123.05126,7,1,,5835.275016,-863653.7173
42677,2019,CA,BLM,NOD,R1 JUNIPER,4357,2019/08/07 00:00:00+00,2019/08/11 00:00:00+00,1,,130,130.14069,7,1,,5171.726791,-922279.9297
42678,2019,CA,BLM,NOD,R2 RAVEN,4364,2019/08/07 00:00:00+00,2019/08/13 00:00:00+00,1,,11,10.846578,1,1,,1582.337936,-76714.22591
42679,2019,CA,BLM,NOD,R1 RANCH,4869,2019/08/28 00:00:00+00,2019/09/04 00:00:00+00,1,,3343,3379.2861,7,1,,38715.90994,-23743970.31
42680,2019,CA,BLM,NOD,R4 RAILROAD,4442,2019/08/10 00:00:00+00,2019/08/13 00:00:00+00,1,,24.1,24.105974,7,1,,2574.600262,-169542.0738
42681,2019,CA,BLM,NOD,R3 RYE PATCH,4067,2019/07/26 00:00:00+00,2019/07/28 00:00:00+00,1,,14,14.148462,1,1,,2203.72655,-99687.08266
42682,2019,CA,BLM,NOD,R6 CREEK,5099,2019/09/06 00:00:00+00,2019/09/13 00:00:00+00,1,,257,66.479622,7,1,,2935.467342,-469182.0921
42683,2019,CA,BLM,NOD,R2 SNOWSTORM,3033,2019/06/13 00:00:00+00,2019/06/19 00:00:00+00,1,,23.7,23.711695,1,1,,2714.531109,-166672.9166
42684,2019,CA,BLM,NOD,SNOWSTORM,3618,2019/07/05 00:00:00+00,2019/07/21 00:00:00+00,1,,263,264.27466,7,1,,6534.336294,-1857302.679
42685,2019,CA,BLM,CCD,AIRPORT 2,30394,2019/07/15 00:00:00+00,2019/07/16 00:00:00+00,14,"Pulled from EGP REST Service, human caused",21.5,21.48666,8,1,,2314.318416,-143105.3404
42686,2019,CA,BLM,CCD,LONG VALLEY,30580,2019/08/24 00:00:00+00,2019/08/26 00:00:00+00,14,WFDSS,2438,2438.5425,8,1,,30802.13986,-16778182.98
42687,2019,CA,CCO,LAC,LAKE 2,,2019/08/02 00:00:00+00,2019/08/02 00:00:00+00,,,,1.0064452,,1,,273.9780505,-5964.502259
42688,2019,CA,USF,SNF,HALF,449,2019/06/19 00:00:00+00,2019/06/29 00:00:00+00,1,,9,8.951272,1,1,,1240.94613,-57453.7691
42689,2019,CA,USF,INF,TABOOSE,2018,2019/09/04 00:00:00+00,2019/11/23 00:00:00+00,1,,10265,10267.632,1,1,,96472.3697,-65304716.46
42690,2019,CA,USF,INF,COW,1435,2019/07/25 00:00:00+00,2019/11/21 00:00:00+00,1,,2025,1875.9882,1,1,,19277.02413,-11708995.69
42691,2019,CA,USF,INF,SPRINGS,1465,2019/07/26 00:00:00+00,2019/12/18 00:00:00+00,1,,4840,6614.6343,1,1,,31381.90915,-42987120.68
42692,2019,CA,USF,INF,JORDAN,903,2019/06/09 00:00:00+00,2019/08/16 00:00:00+00,1,,593,590.91528,1,1,,14086.36999,-3681666.464
42693,2019,CA,USF,ANF,LOWE,3722,2019/09/22 00:00:00+00,2019/09/27 00:00:00+00,7,,10.5,10.50961,3,1,,1017.181664,-62352.17362
42694,2019,CA,USF,ANF,FIVE,2931,2019/08/03 00:00:00+00,2019/08/09 00:00:00+00,2,,156,156.3954,3,1,,5294.760826,-936738.7536
42695,2019,CA,USF,KNF,COMMUNITY,5782,2019/07/27 00:00:00+00,2019/08/07 00:00:00+00,2,,35,12.059999,3,1,,1400.3829,-88015.64401
42696,2019,CA,USF,KNF,KIDDER 2,7099,2019/09/05 00:00:00+00,2019/11/12 00:00:00+00,1,,207,226.87349,3,1,,9265.645359,-1638308.486
42697,2019,CA,USF,KNF,LIME,7074,2019/09/05 00:00:00+00,2019/12/03 00:00:00+00,1,,1872,1873.9371,3,1,,26282.64319,-13684757.1
42698,2019,CA,USF,KNF,LUMGREY,4596,2019/06/17 00:00:00+00,2019/07/17 00:00:00+00,2,,207,186.43143,8,1,,10040.41318,-1361316.23
42699,2019,CA,USF,KNF,TREE,5781,2019/07/27 00:00:00+00,2019/08/06 00:00:00+00,2,,83,100.20093,3,1,,3752.022429,-731032.0642
42700,2019,CA,USF,KNF,UKONOM,7079,2019/09/05 00:00:00+00,2019/10/24 00:00:00+00,1,,12,12.072379,8,1,,2122.215282,-87390.64115
42701,2019,CA,USF,KNF,BAR,7431,2019/09/17 00:00:00+00,2019/10/30 00:00:00+00,9,,91,91.712944,8,1,,6322.828969,-667198.8843
42702,2019,CA,USF,LPF,MILL,1678,2019/07/30 00:00:00+00,2019/09/02 00:00:00+00,9,,311,321.53876,1,1,,7506.350151,-1992600.153
42703,2019,CA,USF,LPF,RANCH,2348,2019/10/01 00:00:00+00,2019/10/10 00:00:00+00,2,,50,55.306419,1,1,,3353.77635,-335857.9461
42704,2019,CA,USF,LPF,RANGE,1664,2019/07/29 00:00:00+00,2019/08/05 00:00:00+00,9,,100,99.083054,1,1,,3469.407157,-594398.3182
42705,2019,CA,USF,LPF,OAK FLAT,992,2019/05/25 00:00:00+00,2019/08/27 00:00:00+00,9,,30.1,30.35799,1,1,,2420.3483,-181619.1575
42706,2019,CA,USF,LPF,SNAIL,2048,2019/09/01 00:00:00+00,2019/09/13 00:00:00+00,2,,279,251.7925,1,1,,7439.214873,-1511326.428
42707,2019,CA,USF,LPF,CAVE,2908,2019/11/25 00:00:00+00,2019/12/14 00:00:00+00,7,,3126,3125.9055,1,1,,38512.21351,-18664766.93
42708,2019,CA,USF,MDF,FORK,753,2019/08/30 00:00:00+00,2019/10/29 00:00:00+00,1,,80,71.188988,1,1,,3466.594552,-512912.4551
42709,2019,CA,USF,MDF,GOOSE2,442,2019/07/17 00:00:00+00,2019/08/21 00:00:00+00,1,,128,132.08885,1,1,,4329.814735,-965927.5809
42710,2019,CA,USF,MDF,LONE,836,2019/09/05 00:00:00+00,2019/12/02 00:00:00+00,1,,5737,5737.1597,1,1,,34608.932,-41766711.46
42711,2019,CA,USF,MDF,TUCKER,509,2019/07/28 00:00:00+00,2019/09/17 00:00:00+00,9,,14217,14184.661,1,1,,70971.9579,-103380900
42712,2019,CA,USF,MDF,FOX,727,2019/08/28 00:00:00+00,2019/09/03 00:00:00+00,1,,13.15783936,13.159237,6,1,,1260.993634,-94263.70427
42713,2019,CA,USF,MDF,MCGINTY,733,2019/08/29 00:00:00+00,2019/09/17 00:00:00+00,1,,28.5,26.80899,1,1,,2409.687041,-194945.9859
42714,2019,CA,USF,MDF,NORTH,738,2019/08/29 00:00:00+00,2019/09/09 00:00:00+00,1,,27.7,28.258286,1,1,,3171.69994,-205238.8434
42715,2019,CA,USF,MDF,TELEPHONE,762,2019/08/31 00:00:00+00,2019/09/08 00:00:00+00,1,,25,25.455997,1,1,,3007.153828,-185085.3925
42716,2019,CA,USF,MNF,HAYNES,246,2019/06/16 00:00:00+00,2019/09/23 00:00:00+00,1,,23,23.592443,8,1,,2273.092168,-163223.1556
42717,2019,CA,USF,MNF,HENTHORNE,485,2019/09/05 00:00:00+00,2019/10/31 00:00:00+00,1,,244,244.66501,8,1,,8372.444865,-1689676.266
42718,2019,CA,USF,MNF,EAST,241,2019/09/05 00:00:00+00,2019/09/23 00:00:00+00,1,,410,400.73285,8,1,,11352.47129,-2773247.191
42719,2019,CA,USF,MDF,GOOSE,59,2019/03/14 00:00:00+00,2019/04/01 00:00:00+00,1,,21,22.747461,6,1,,1752.414859,-166751.3089
42720,2019,CA,CDF,BDU,HILLSIDE,17550,2019/10/31 00:00:00+00,2019/11/05 00:00:00+00,9,,173,172.79083,1,1,,7788.933539,-1024331.008
42721,2019,CA,USF,BDF,BAUTISTA,14540,2019/09/15 00:00:00+00,2019/09/23 00:00:00+00,2,,167,166.25908,1,1,,6209.091361,-973212.7388
42722,2019,CA,USF,SQF,RIVER,2443,2019/10/18 00:00:00+00,2019/10/20 00:00:00+00,9,,29,29.219606,6,1,,2136.742841,-178695.5555
42723,2019,CA,USF,SQF,CATTLE,2317,2019/10/05 00:00:00+00,2019/10/15 00:00:00+00,9,,92,92.246086,6,1,,3109.946506,-563887.352
42724,2019,CA,USF,SQF,BALD,989,2019/06/17 00:00:00+00,2019/07/22 00:00:00+00,1,,22,22.09721,6,1,,1450.078383,-137177.4163
42725,2019,CA,USF,SQF,SCHAEFFER,2089,2019/09/08 00:00:00+00,2019/12/06 00:00:00+00,1,,295,287.17838,6,1,,5904.232095,-1781151.694
42726,2019,CA,USF,SQF,BRODER,1708,2019/08/08 00:00:00+00,2019/11/25 00:00:00+00,1,,328,328.05444,6,1,,13268.02866,-2041039.153
42727,2019,CA,USF,SQF,LOST,990,2019/06/18 00:00:00+00,2019/07/29 00:00:00+00,1,,122,121.29369,6,1,,3737.563753,-752677.1922
42728,2019,CA,USF,SHF,BRADLEY,359,2019/05/08 00:00:00+00,2019/05/17 00:00:00+00,5,,13,12.596249,8,1,,1726.312118,-90173.16188
42729,2019,CA,USF,SHF,CAPTAIN,724,2019/07/04 00:00:00+00,2019/07/14 00:00:00+00,9,,18,17.79216,1,1,,1662.255696,-126058.0876
42730,2019,CA,USF,SHF,CUTTHROAT,1208,2019/09/05 00:00:00+00,2019/09/12 00:00:00+00,1,,18,17.782562,3,1,,1746.669526,-125530.3227
42731,2019,CA,USF,SHF,EAGLE,1548,2019/11/16 00:00:00+00,2019/12/02 00:00:00+00,9,,11,10.585982,1,1,,1647.896688,-75647.00693
42732,2019,CA,USF,SHF,MIDDLE,1196,2019/09/05 00:00:00+00,2019/12/03 00:00:00+00,1,,1339,1339.5955,8,1,,20069.24168,-9492952.617
42733,2019,CA,USF,SHF,RAMSHORN,1217,2019/09/05 00:00:00+00,2019/10/05 00:00:00+00,1,,287,286.95834,3,1,,8250.458284,-2050497.984
42734,2019,CA,USF,SHF,SOUTH,1209,2019/09/05 00:00:00+00,2019/12/02 00:00:00+00,1,,5532,5333.9907,3,1,,99390.02584,-36952235.06
42735,2019,CA,USF,TNF,SUGAR,267,2019/05/10 00:00:00+00,2019/05/27 00:00:00+00,1,,65.5,64.90493,1,1,,3942.819291,-436922.9113
42736,2019,CA,USF,TNF,SIERRA 2,1305,2019/10/13 00:00:00+00,2019/12/17 00:00:00+00,9,,20.4,20.316816,1,1,,1841.938303,-137280.36
42737,2019,CA,USF,STF,ROCK,1925,2019/11/03 00:00:00+00,2019/11/26 00:00:00+00,4,,10,9.9328899,1,1,,1387.015035,-65421.81951
42738,2019,CA,USF,STF,ROSASCO,1355,2019/05/23 00:00:00+00,2019/12/02 00:00:00+00,9,,731,732.40033,6,1,,11395.99663,-4783220.466
42739,2019,CA,USF,STF,RUSHING,2012,2019/11/19 00:00:00+00,2019/12/02 00:00:00+00,9,,7.5,7.9035459,1,1,,1397.043468,-51727.04264
42740,2019,CA,USF,PNF,WEST,1438,2019/09/17 00:00:00+00,2019/12/01 00:00:00+00,1,,89,88.803566,1,1,,5678.733228,-608267.913
42741,2019,CA,USF,PNF,DIXIE,1344,2019/09/05 00:00:00+00,2019/09/22 00:00:00+00,1,,16.5,16.532787,1,1,,2286.636208,-113877.8814
42742,2019,CA,USF,PNF,GRIZZLEY TUNNEL,1434,2019/09/16 00:00:00+00,2019/09/22 00:00:00+00,1,,0.1,5.5622334,1,1,,894.0139045,-38246.14543
42743,2019,CA,USF,PNF,MEADOW,576,2019/06/11 00:00:00+00,2019/08/12 00:00:00+00,1,,47,46.800632,1,1,,3394.801739,-322921.5489
42744,2019,CA,USF,PNF,SNAKE,644,2019/06/21 00:00:00+00,2019/07/02 00:00:00+00,1,,8.3,8.8971577,1,1,,1544.986464,-61413.26432
42745,2019,CA,USF,PNF,WALKER,1324,2019/09/04 00:00:00+00,2020/01/15 00:00:00+00,9,,54628,54614.902,1,1,,271202.7941,-378027378.8
42746,2019,CA,USF,PNF,CREEK,1833,2019/11/21 00:00:00+00,2019/12/06 00:00:00+00,1,,74,73.552673,1,1,,4212.406703,-508493.2886
42747,2019,CA,USF,SRF,VAN DUZEN,614,2019/08/18 00:00:00+00,2019/08/25 00:00:00+00,7,,22.9,21.871624,1,1,,2174.9868,-152470.8149
42748,2019,CA,USF,ENF,CAPLES,30945,2019/10/10 00:00:00+00,2019/12/10 00:00:00+00,5,,3444,3441.7661,1,1,,39373.86031,-22905082.04
42749,2019,CA,LRA,LDF,GETTY,1583,2019/10/28 00:00:00+00,2019/11/05 00:00:00+00,11,"Event Stand Perims, branches blew into powerline",745,703.5351,7,1,,12504.06936,-4161626.189
42750,2019,CA,CDF,RRU,HILL,139654,2019/10/30 00:00:00+00,2019/11/02 00:00:00+00,14,WFDSS,494,435.9512,8,1,,13866.28773,-2574850.022
42751,2019,CA,USF,SNF,BOWLER,721,2019/07/22 00:00:00+00,2019/08/01 00:00:00+00,1,,36,36.587646,1,1,,2730.829712,-235726.6806
42752,2019,CA,CCO,LAC,TICK,,2019/10/24 00:00:00+00,2019/10/31 00:00:00+00,14,"WFDSshape from GEOMAC, dat from CAL FIRE webS",4615,4581.7393,3,1,,59174.7201,-27336078.75
42753,2019,CA,NPS,LNP,RED,4540,2019/08/14 00:00:00+00,2019/11/27 00:00:00+00,1,,,36.583591,8,2,,3036.822137,-256263.1396
42754,2019,CA,NPS,GNP,MUIR 2,1925,2019/10/24 00:00:00+00,2019/10/26 00:00:00+00,10,,,55.844437,1,1,,3250.823141,-363349.5834
42755,2019,CA,LRA,,HOLLYWOOD HILLS,725,2019/06/09 00:00:00+00,2019/06/09 00:00:00+00,14,,,1.0067248,8,1,,274.0588858,-5968.022347
42756,2019,CA,LRA,,PALERMO,,2019/08/13 00:00:00+00,2019/08/13 00:00:00+00,14,,,1.8162222,8,1,,689.1679795,-10741.1383
42757,2019,CA,LRA,,SWEETWATER,,2019/08/30 00:00:00+00,2019/08/30 00:00:00+00,14,,,17.724728,8,1,,1587.264952,-104740.8569
42758,2019,CA,NPS,SMP,WENDY,558,2019/10/10 00:00:00+00,2019/10/14 00:00:00+00,14,FRA Supression by VCFD County #82061,,80.327698,1,1,,3685.386744,-475817.9403
42759,2019,CA,LRA,LDF,PALISADES,580,2019/10/21 00:00:00+00,2019/10/22 00:00:00+00,14,,,42.282562,8,1,,2802.236197,-249935.3794
42760,2019,CA,CCO,LAC,MUREAU,,2019/10/30 00:00:00+00,2019/10/30 00:00:00+00,,,,6.2977338,,1,,897.323534,-37306.42429
42761,2019,CA,LRA,,OAK,,2019/10/28 00:00:00+00,2019/10/28 00:00:00+00,14,NPS#596 Rapid ROS in light grassy 1yr old fuels,,8.4826708,8,1,,1215.382952,-50247.16497
42762,2019,CA,LRA,LDF,BARHAM,845,2019/11/09 00:00:00+00,2019/11/10 00:00:00+00,14,LACFD 0845,,64.888229,8,1,,4093.657796,-384311.7155
42763,2019,CA,NPS,MNP,STAR,13598,,,14,,,66.587181,8,1,,4777.042672,-405174.1231
42764,2019,CA,LRA,LDF,SADDLE RIDGE,1582,2019/10/10 00:00:00+00,2019/10/31 00:00:00+00,14,"shape from GEOMAC, dat from CAL FIRE web",8799,8799.3252,7,1,,86547.40783,-52335530.83
