OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
42352,2018,CA,USF,SRF,GRAPE,382,2018/04/24 00:00:00+00,2018/06/20 00:00:00+00,5, ,244,244.01833,8,1,,7309.111828,-1720063.975
42353,2018,CA,USF,SHF,KERLIN,1438,2018/09/04 00:00:00+00,2018/09/17 00:00:00+00,9,Cont_date from USFSwebsite,1751,1752.5658,3,1,,24475.02349,-12324544.93
42354,2018,CA,USF,SHF,HIRZ,1223,2018/08/09 00:00:00+00,2018/09/15 00:00:00+00,9,Hirz Fire grew to include Moore and Point fires. *,40580,40608.434,3,1,,166007.1692,-288666688.6
42355,2018,CA,USF,SHF,MOORE,1224,2018/08/09 00:00:00+00,2018/09/15 00:00:00+00,9,This fire became part of the Hirz fire; cause und*,5570,5574.3794,8,1,,29164.91566,-39558720.84
42356,2018,CA,USF,MNF,EEL,874,2018/07/31 00:00:00+00,2018/10/11 00:00:00+00,9,TOTAL_ACRES_BURNED is incorrect in FIRESTAT,938,939.28418,1,1,,18743.40587,-6453168.851
42357,2018,CA,USF,MNF,OPEN,565,2018/06/01 00:00:00+00,2018/06/27 00:00:00+00,7, ,127,113.00892,8,1,,5420.416484,-768391.3802
42358,2018,CA,USF,ANF,DEL,3472,2018/09/11 00:00:00+00,2018/09/14 00:00:00+00,10,Semi truck fire that spread to the brush,12.2,12.193209,1,1,,1389.316499,-73116.24981
42359,2018,CA,USF,ANF,FORK,3454,2018/09/09 00:00:00+00,2018/10/05 00:00:00+00,9,,166,138.70854,3,1,,4517.760132,-823294.2671
42360,2018,CA,USF,ANF,STONE,1898,2018/06/04 00:00:00+00,2018/06/15 00:00:00+00,2,,1436,1435.6957,3,1,,18704.79824,-8585170.506
42361,2018,CA,USF,ANF,SAN,4130,2018/11/02 00:00:00+00,2018/11/07 00:00:00+00,4,,11,14.016968,1,1,,1806.096415,-83089.24646
42362,2018,CA,USF,LPF,FRONT,2334,2018/08/19 00:00:00+00,2018/11/07 00:00:00+00,9,,1014,1014.5043,1,1,,17214.503,-6143249.404
42363,2018,CA,USF,LPF,ADAMS,1951,2018/07/19 00:00:00+00,2018/08/01 00:00:00+00,1,,13.3,19.003458,1,1,,1932.65878,-114041.9535
42364,2018,CA,USF,LPF,CANYON,1586,2018/06/23 00:00:00+00,2018/07/14 00:00:00+00,2,,62,62.00304,1,1,,4159.137885,-370833.1657
42365,2018,CA,USF,LPF,OGILVY,2476,2018/09/01 00:00:00+00,2018/10/16 00:00:00+00,1,,172,165.36458,1,1,,7501.941568,-989082.6333
42366,2018,CA,USF,SQF,WOOD,782,2018/05/21 00:00:00+00,2018/07/23 00:00:00+00,1,,96,97.141663,1,1,,3616.621926,-602380.8988
42367,2018,CA,USF,SQF,MOUNTAINEER,2786,2018/10/13 00:00:00+00,2018/12/17 00:00:00+00,1,,528,1270.3518,3,1,,15407.79092,-7917223.891
42368,2018,CA,USF,SQF,ALDER,2733,2018/10/04 00:00:00+00,2018/12/17 00:00:00+00,1,,2682,4652.9253,3,1,,29146.55514,-29004833.17
42369,2018,CA,USF,SQF,BASKET,2543,2018/09/15 00:00:00+00,2018/10/01 00:00:00+00,4,,15,15.450021,1,1,,1589.069676,-94870.20902
42370,2018,CA,USF,SQF,CALL,2140,2018/08/18 00:00:00+00,2018/09/09 00:00:00+00,9,,367,367.56152,6,1,,9006.195704,-2250580.697
42371,2018,CA,USF,SQF,MOSES,2820,2018/10/17 00:00:00+00,2018/12/17 00:00:00+00,1,,19,19.13068,3,1,,1504.777269,-119358.8389
42372,2018,CA,USF,SQF,HOOPER,1162,2018/06/18 00:00:00+00,2018/07/06 00:00:00+00,9,,12,12.801395,1,1,,1243.670386,-78537.9964
42373,2018,CA,USF,TNF,NORTH,1355,2018/09/03 00:00:00+00,2018/10/17 00:00:00+00,4,,1120,1120.0267,1,1,,24876.74253,-7572320.92
42374,2018,CA,USF,CNF,WEST,2238,2018/07/06 00:00:00+00,2018/07/10 00:00:00+00,2,"Fire started on FS DPA, spotted across Alpine BL * CALFIRE inc 00004125",505.4,505.39999,6,1,,9257.295223,-2904667.074
42375,2018,CA,USF,CNF,SKYLINE,2422,2018/07/19 00:00:00+00,2018/08/03 00:00:00+00,9,"E-320 dispatched 15:25, on scene 15:40 w.AZ E-231*",281.42,281.60001,6,1,,7178.546611,-1656089.55
42376,2018,CA,USF,CNF,HOLY,2664,2018/08/06 00:00:00+00,2018/10/17 00:00:00+00,9,"Prolonged duration before fire will be ""Out""--lar*",23025,23025,6,1,,90674.231,-134978279.6
42377,2018,CA,USF,MDF,MEADOW,640,2018/07/15 00:00:00+00,2018/08/05 00:00:00+00,1,,60,60,1,1,,2455.973794,-442099.4283
42378,2018,CA,USF,MDF,KELLY,620,2018/07/14 00:00:00+00,2018/08/03 00:00:00+00,1,,52.5,52.763706,1,1,,2345.08203,-381116.3427
42379,2018,CA,USF,MDF,JUNIPER,728,2018/07/18 00:00:00+00,2018/07/31 00:00:00+00,1,,79,79.817848,8,1,,2870.395239,-581574.0467
42380,2018,CA,USF,MDF,STONE,1193,2018/08/15 00:00:00+00,2018/08/29 00:00:00+00,1,,39387,39579.43,3,1,,104656.9496,-285155172.2
42381,2018,CA,USF,MDF,QUARANTINE,1212,2018/08/15 00:00:00+00,2018/08/29 00:00:00+00,1,,27.4,27.643915,1,1,,1957.733062,-200090.0152
42382,2018,CA,USF,MDF,ESSEX,1377,2018/09/02 00:00:00+00,2018/09/16 00:00:00+00,1,,19,19.308247,1,1,,1417.481312,-139573.4273
42383,2018,CA,USF,MDF,BATTLE,811,2018/07/22 00:00:00+00,2018/09/11 00:00:00+00,1,,223,220.2536,1,1,,4945.422146,-1600283.95
42384,2018,CA,USF,PNF,FRENCH,354,2018/04/26 00:00:00+00,2018/05/01 00:00:00+00,5,,20.25,20.242489,1,1,,1778.270227,-139786.6044
42385,2018,CA,USF,PNF,CROCKER,1283,2018/07/24 00:00:00+00,2018/10/07 00:00:00+00,1,,84,87.346581,1,1,,3596.502191,-601186.5103
42386,2018,CA,USF,PNF,MURPHY,1500,2018/08/07 00:00:00+00,2018/10/07 00:00:00+00,9, ,117,117.07558,1,1,,5327.980288,-808258.0567
42387,2018,CA,USF,SNF,FERGUSON,745,2018/07/13 00:00:00+00,2018/11/28 00:00:00+00,9,,96900,96900.039,1,1,,236081.2319,-625823315.5
42388,2018,CA,USF,INF,LIONS,493,2018/06/19 00:00:00+00,2018/11/28 00:00:00+00,1,,13462,13462.742,1,1,,74767.49079,-86880896.46
42389,2018,CA,USF,SNF,EAGLE,,2018/10/02 00:00:00+00,2018/10/08 00:00:00+00,1,inc 0000132*,33,30.344709,6,1,,2170.75327,-192573.2288
42390,2018,CA,LRA,,NORTH PARK,14671,2018/10/12 00:00:00+00,2018/10/15 00:00:00+00,9,,34.7,34.769062,1,1,,3414.912457,-206152.4766
42391,2018,CA,USF,BDF,KENBROOK,13913,2018/09/26 00:00:00+00,2018/10/15 00:00:00+00,9,,51.4,51.387623,1,1,,3344.41338,-305064.7565
42392,2018,CA,USF,BDF,CREEK,10298,2018/06/30 00:00:00+00,2018/07/20 00:00:00+00,9,,32.7,32.7047,1,1,,3406.757979,-193848.4497
42393,2018,CA,USF,BDF,BOX,10596,2018/07/06 00:00:00+00,2018/07/20 00:00:00+00,2,,61,61.231647,1,1,,2786.717963,-363515.7469
42394,2018,CA,USF,BDF,CRANSTON,11390,2018/07/25 00:00:00+00,,7, ,13229,13229.158,3,1,,110578.7652,-77576969.71
42395,2018,CA,USF,LNF,SPRING,3719,2018/07/18 00:00:00+00,2018/08/29 00:00:00+00,1,,20,20.030001,1,1,,3425.480671,-139908.2287
42396,2018,CA,USF,LNF,WILSON,5194,2018/09/28 00:00:00+00,2018/11/30 00:00:00+00,9,,271,260.98999,1,1,,10120.9629,-1823246.176
42397,2018,CA,USF,LNF,H-2 CAMP,3647,2018/07/15 00:00:00+00,2018/11/02 00:00:00+00,1, ,62,56.595825,8,1,,5622.984653,-400709.8731
42398,2018,CA,USF,KNF,COUGAR,2992,2018/03/31 00:00:00+00,2018/06/26 00:00:00+00,2,,24,23.984793,8,1,,3588.032229,-173389.4294
42399,2018,CA,USF,KNF,CHERRY,4399,2018/06/27 00:00:00+00,2018/07/02 00:00:00+00,5,,63,62.814541,8,1,,3491.907267,-458277.7253
42400,2018,CA,USF,KNF,PETERSBURG,4499,2018/07/01 00:00:00+00,2018/10/05 00:00:00+00,9,WFDSS,215,225.59813,8,1,,7117.039889,-1608764.335
42401,2018,CA,USF,HTF,BOOT,30600,2018/09/14 00:00:00+00,2018/09/17 00:00:00+00,14,,,6972.252,5,1,,77419.81011,-45997275.13
42402,2018,CA,USF,HTF,CLIFF,30561,2018/08/28 00:00:00+00,2018/08/28 00:00:00+00,14,,,1.613114,3,1,,420.1012434,-10651.98272
42403,2018,CA,USF,CNF,JIM,1756,2018/06/05 00:00:00+00,2018/06/18 00:00:00+00,14,,,0.59549946,1,1,,296.7005919,-3488.755635
42404,2018,CA,USF,CNF,MONTE,1363,2018/05/09 00:00:00+00,2018/05/10 00:00:00+00,14,,,13.088419,8,1,,1296.800927,-75336.91576
42405,2018,CA,USF,RRS,NATCHEZ,348,2018/10/19 00:00:00+00,2018/12/18 00:00:00+00,14,,,38117.852,7,1,,230723.0609,-278429084.9
42406,2018,CA,USF,BDF,RIBBON,11421,2018/07/28 00:00:00+00,2018/08/03 00:00:00+00,14,,,222.28304,8,1,,12886.85388,-1299608.998
42407,2018,CA,USF,SQF,ROCK,2758,2018/10/29 00:00:00+00,2018/10/30 00:00:00+00,14,,,1.7410103,1,1,,640.4203252,-10989.6341
42408,2018,CA,USF,HTF,SILVER KING,30556,2018/08/30 00:00:00+00,2018/08/31 00:00:00+00,14,,,11.849391,3,1,,1703.929061,-78243.92418
42409,2018,CA,USF,LNF,WHALEBACK,3951,2018/08/05 00:00:00+00,2018/08/06 00:00:00+00,14,,,18701.898,7,1,,64113.09578,-131529873.7
42410,2018,CA,USF,HTF,GOLD,30274,2018/06/27 00:00:00+00,2018/08/03 00:00:00+00,14,,,0.42570049,1,1,,223.3781108,-2840.956487
42411,2018,CA,USF,RRS,POKER,350,2018/07/22 00:00:00+00,2018/12/18 00:00:00+00,14,,,4.8378921,7,1,,682.9706212,-35453.46525
42412,2018,CA,BLM,CND,HOT CREEK,1396,2018/07/31 00:00:00+00,2018/08/29 00:00:00+00,1,,436,436.23019,1,1,,12650.11965,-2825221.895
42413,2018,CA,BLM,NOD,TUMBLEWEED,2938,2018/06/14 00:00:00+00,2018/06/19 00:00:00+00,10,,645.7,645.41144,7,1,,14778.20538,-4507079.979
42414,2018,CA,BLM,NOD,EAGLE,3575,2018/07/14 00:00:00+00,2018/08/06 00:00:00+00,2,,2066,2097.8755,7,1,,18179.77833,-15040918.03
42415,2018,CA,BLM,NOD,LIKELY,4138,2018/08/05 00:00:00+00,2018/08/07 00:00:00+00,10,,15.7,16.192053,1,1,,1806.163092,-116155.1703
42416,2018,CA,BLM,CND,MCGEE,1743,2018/08/30 00:00:00+00,2018/09/02 00:00:00+00,14,,10,11.73644,1,1,,1356.100875,-75817.12994
42417,2018,CA,BLM,NOD,CONSTANTIA,3450,2018/08/05 00:00:00+00,2018/08/06 00:00:00+00,,,,11.728822,1,1,,1606.839536,-80896.57201
42418,2018,CA,NPS,YNP,UNICORN,,2018/07/29 00:00:00+00,2018/11/30 00:00:00+00,1,Unicorn 2018CAYNP-63,0,2.7727959,1,1,,607.9249467,-18026.75748
42419,2018,CA,NPS,YNP,TILTILL,,2018/07/13 00:00:00+00,2018/08/21 00:00:00+00,1,WFMI 726787 Tiltill 2018CAYNP-55,0,14.112431,1,1,,2056.813809,-91973.09071
42420,2018,CA,NPS,RNP,LIMANTOUR,,2018/07/09 00:00:00+00,2018/07/10 00:00:00+00,10,Limantour 2018CARNP-18,0,1.3623241,1,1,,644.8035353,-8853.529018
42421,2018,CA,NPS,CNP,SANTA CRUZ,,2018/03/27 00:00:00+00,2018/04/05 00:00:00+00,18,on TNC lands,0,258.63864,1,1,,17938.50342,-1525346.659
42422,2018,CA,NPS,KNP,EDEN,,2018/10/04 00:00:00+00,2018/12/04 00:00:00+00,1,Eden 2018CAKNP-16,0,1777.2316,5,1,,15865.38252,-11128713.95
42423,2018,CA,NPS,SMP,SERRA,,2018/01/29 00:00:00+00,2018/01/30 00:00:00+00,14,"Serra 1/29/2018, LACFD reported 2acres. Some susp*",0,2.6000354,8,1,,812.7431233,-15365.12776
42424,2018,CA,NPS,KNP,THARPS,,2018/10/12 00:00:00+00,2018/11/28 00:00:00+00,1,Tharps 2018CAKNP-17,0,1.3638738,1,1,,830.4138229,-8573.985075
42425,2018,CA,NPS,KNP,DENNISON,,2018/10/13 00:00:00+00,2018/12/04 00:00:00+00,1,Dennison 2018CAKNP-17,0,87.053978,5,1,,4106.200698,-543903.4744
42426,2018,CA,NPS,SMP,KNOLLS,,2018/10/19 00:00:00+00,2018/10/20 00:00:00+00,4,"Knolls 10/19/2018 0046hr, Campfire = cooking fire*",0,1.213448,8,1,,474.9760908,-7171.232573
42427,2018,CA,NPS,YNP,INDIAN,,2018/09/04 00:00:00+00,2018/11/26 00:00:00+00,1,WFMI 726788 Indian 2018CAYNP-85,0,358.38202,1,1,,10069.13509,-2326411.14
42428,2018,CA,NPS,KNP,HORSE CREEK,,2018/07/19 00:00:00+00,2018/09/06 00:00:00+00,1,Horse Creek 2018CAKNP-85,0,34.508675,7,1,,3624.549444,-216188.5763
42429,2018,CA,NPS,YNP,RANCHERIA,,2018/09/08 00:00:00+00,2018/11/30 00:00:00+00,1,WFMI 726785 Rancheria 2018CAYNP-91,0,54.747814,7,1,,3080.467109,-356834.2864
42430,2018,CA,NPS,SMP,CORNELL,,2018/05/29 00:00:00+00,2018/05/30 00:00:00+00,14,"Cornell 5/29/2018 1400hr, Equipment, cause = NPS *",0,0.87380928,8,1,,298.0613763,-5173.267302
42431,2018,CA,NPS,KNP,NORTH BUBBS,,2018/08/01 00:00:00+00,2018/09/06 00:00:00+00,1,North Bubbs 2018CAKNP-10,0,173.45657,7,1,,6271.439436,-1096780.941
42432,2018,CA,BIA,,AGUA CALIENTE,10608,2018/07/09 00:00:00+00,2018/07/10 00:00:00+00,11,,,108.66139,1,1,,8232.816499,-637943.0434
42433,2018,CA,BIA, ,MARTINEZ,11326,2018/07/25 00:00:00+00,2018/07/26 00:00:00+00,14,,,24.775326,7,1,,1974.374158,-144773.7493
42434,2018,CA,CDF,LNU,PAWNEE,9002,2018/06/23 00:00:00+00,2018/07/05 00:00:00+00,14,,,15196,2,1,,148744.0058,-102191530.3
42435,2018,CA,CDF,SLU,WATER,5348,2018/05/24 00:00:00+00,2018/05/24 00:00:00+00,11,Electrical Power,88,87.862076,1,1,,4458.32059,-537762.5462
42436,2018,CA,CDF,SLU,RANGE,1191,2018/02/12 00:00:00+00,2018/02/12 00:00:00+00,9,Munitions (Star Cluster) during military training,1.4,5.25598,7,1,,676.4306127,-32041.10303
42437,2018,CA,CDF,SLU,VINEYARD,5561,2018/05/30 00:00:00+00,2018/05/30 00:00:00+00,2,Mowing,25,25.31846,6,1,,2373.410498,-155858.8422
42438,2018,CA,CDF,SLU,RESORT,5781,2018/06/13 00:00:00+00,2018/06/13 00:00:00+00,14,,13,12.957278,1,1,,2324.578714,-79797.46832
42439,2018,CA,CDF,SLU,TOWNSITE,6111,2018/06/12 00:00:00+00,2018/06/12 00:00:00+00,2,,6,5.6513548,6,1,,969.556173,-34247.64179
42440,2018,CA,CDF,SLU,VISTA,6149,2018/06/13 00:00:00+00,2018/06/13 00:00:00+00,2,Mowing,60.2,59.221058,7,1,,4434.401652,-363906.7964
42441,2018,CA,CDF,SLU,CRESTON,6206,2018/06/14 00:00:00+00,2018/06/14 00:00:00+00,10,Vehicle exhaust,60,56.454029,1,1,,2937.645684,-346219.0281
42442,2018,CA,CDF,SLU,CAMP,7640,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,11,,14,13.53527,1,1,,1278.488809,-83231.81633
42443,2018,CA,CDF,SLU,MATTIE,7651,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,10,,0.5,0.781524,1,1,,449.3117158,-4741.493849
42444,2018,CA,CDF,SLU,ALMOND,7433,2018/07/12 00:00:00+00,2018/07/12 00:00:00+00,11,,2.9,3.6620462,7,1,,840.6960826,-22434.75246
42445,2018,CA,CDF,SLU,CREEK,9022,2018/08/19 00:00:00+00,2018/08/19 00:00:00+00,2,Mowing,3,3.0390003,7,1,,771.3574139,-18600.87411
42446,2018,CA,CDF,SLU,ANTELOP,9739,2018/09/06 00:00:00+00,2018/09/06 00:00:00+00,10,,0.5,0.41421059,1,1,,246.3157679,-2549.16556
42447,2018,CA,CDF,SLU,SHANDON,10529,2018/09/29 00:00:00+00,2018/09/29 00:00:00+00,14,,80,80.101578,7,1,,3616.592797,-491842.6691
42448,2018,CA,CDF,SLU,RESERVOIR,10073,2018/09/16 00:00:00+00,2018/09/16 00:00:00+00,11,Electrical Power,53,51.217384,7,1,,4045.663527,-311900.108
42449,2018,CA,CDF,SLU,COLONY,10007,2018/09/14 00:00:00+00,2018/09/14 00:00:00+00,11,Electrical Power,2,2.1109111,7,1,,776.5099259,-12862.68488
42450,2018,CA,CDF,SLU,CAMINO,11247,2018/10/19 00:00:00+00,2018/10/19 00:00:00+00,10,No damage to structures or infrastructure,58,58.527103,7,1,,3319.081849,-355318.6289
42451,2018,CA,BIA,HIA,SIGNBOARD,174,2018/11/16 00:00:00+00,2018/11/17 00:00:00+00,,,,81.154282,3,1,,4238.80552,-577697.9043
42452,2018,CA,BIA,HIA,MILL CREEK 1,115,2018/09/05 00:00:00+00,2018/09/06 00:00:00+00,,,,3676.6829,3,1,,38261.85526,-26257966.49
